item_seq,item_name,normalized_item_name,ingredient_name,company_name,drug_class,relation_ids,relation_count,nutrients,source_type_inherited,source_url_inherited,source_checked_at,covered_by_relation
201603130,셀트리온레보플록사신정100밀리그램(레보플록사신수화물),셀트리온레보플록사신정100밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201403186,알피레보플록사신정100밀리그램(레보플록사신수화물),알피레보플록사신정100밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201702349,알피레보플록사신정250mg(레보플록사신수화물),알피레보플록사신정250mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
199801522,원플록신정(레보플록사신수화물),원플록신정(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
200301937,위더스레보플록사신정100밀리그램(레보플록사신수화물),위더스레보플록사신정100밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201105697,위더스레보플록사신정500밀리그램(레보플록사신수화물),위더스레보플록사신정500밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
200403041,유니레보정(레보플록사신수화물),유니레보정(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201607032,유로레보정250mg(레보플록사신수화물),유로레보정250mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201902439,유로펜타정500mg(레보플록사신수화물),유로펜타정500mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
199400461,제일크라비트정(레보플록사신),제일크라비트정(레보플록사신),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
199801901,카바스타정(레보플록사신수화물),카바스타정(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201307960,크라박터정(레보플록사신수화물),크라박터정(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201902168,크라보신정100밀리그램(레보플록사신수화물),크라보신정100밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201607197,크라보신정250밀리그램(레보플록사신수화물),크라보신정250밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
200704488,크라비트정250밀리그람(레보플록사신),크라비트정250밀리그람(레보플록사신),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
200600109,크라비트정500밀리그람(레보플록사신),크라비트정500밀리그람(레보플록사신),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201310716,크라프록신정100mg(레보플록사신수화물),크라프록신정100mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201701431,크라프록신정500mg(레보플록사신수화물),크라프록신정500mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201903771,크레보트정(레보플록사신수화물),크레보트정(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
200400700,크록사신정(레보플록사신수화물),크록사신정(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
202001902,하이레보정100밀리그램(레보플록사신수화물),하이레보정100밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
202004914,하이레보정500밀리그램(레보플록사신수화물),하이레보정500밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201403287,하이록신정100mg(레보플록사신수화물),하이록신정100mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201402851,하이록신정250mg(레보플록사신수화물),하이록신정250mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201309833,하이록신정500mg(레보플록사신수화물),하이록신정500mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201302619,환인레보플록사신정100밀리그램(레보플록사신수화물),환인레보플록사신정100밀리그램(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201403944,휴록사신정100mg(레보플록사신수화물),휴록사신정100mg(레보플록사신수화물),레보플록사신,,플루오로퀴놀론계 항생제,1;2;3,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199900886,2026-06-12,True
201600170,"가드메트정100/1000밀리그램(아나글립틴, 메트포르민)","가드메트정100/1000밀리그램(아나글립틴, 메트포르민)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201600172,가드메트정100/500밀리그램,가드메트정100/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201600171,"가드메트정100/850밀리그램(아나글립틴, 메트포르민)","가드메트정100/850밀리그램(아나글립틴, 메트포르민)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200803517,가브스메트정50/1000밀리그램,가브스메트정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201206684,가브스메트정50/500밀리그램,가브스메트정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200803516,가브스메트정50/850밀리그램,가브스메트정50/850밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202107111,가블리메트정,가블리메트정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107514,게리드엠정,게리드엠정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107221,게리메트정2/500밀리그램,게리메트정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202200318,광동메포시타정50/1000밀리그램,광동메포시타정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202200317,광동메포시타정50/500밀리그램,광동메포시타정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202200316,광동메포시타정50/850밀리그램,광동메포시타정50/850밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
199502215,구루메포민정500mg(메트포르민염산염),구루메포민정500mg(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
201308664,"그루리스엠정(글리메피리드,메트포르민염산염)","그루리스엠정(글리메피리드,메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201106782,그리마린엠정2/500밀리그램,그리마린엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201206847,그리메폴서방정2/500밀리그램,그리메폴서방정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201402049,그리코민서방정500밀리그램(메트포르민염산염),그리코민서방정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
199301512,그리코민정(메트포르민염산염),그리코민정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
199701437,그린페지정(메트포르민염산염),그린페지정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
200607691,글라비스서방정500밀리그람(메트포르민염산염),글라비스서방정500밀리그람(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
200400304,글라비스정(메트포르민염산염),글라비스정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
202001548,글라비스정1000밀리그램(메트포르민염산염),글라비스정1000밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
201107226,글라포민엠정1/250 밀리그램,글라포민엠정1/250 밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107227,글라포민엠정1/500밀리그램,글라포민엠정1/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201106982,글라포민엠정2/500밀리그램,글라포민엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107204,글레딘엠정2/500밀리그램,글레딘엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202400626,"글레린듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민)","글레린듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202400627,"글레린듀오서방정5/1000밀리그램(리나글립틴,메트포르민)","글레린듀오서방정5/1000밀리그램(리나글립틴,메트포르민)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107273,글레아정2/500밀리그램,글레아정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202300608,글로시타포민서방정100/1000밀리그램,글로시타포민서방정100/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202300607,글로시타포민서방정50/1000밀리그램,글로시타포민서방정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202300606,글로시타포민서방정50/500밀리그램,글로시타포민서방정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202300845,글로시타포민정50/1000밀리그램,글로시타포민정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202300847,글로시타포민정50/500밀리그램,글로시타포민정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202300846,글로시타포민정50/850밀리그램,글로시타포민정50/850밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201206668,글로엠정,글로엠정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202001276,"글로틴듀오정2.5/1000mg(리나글립틴, 메트포르민염산염)","글로틴듀오정2.5/1000mg(리나글립틴, 메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202001274,"글로틴듀오정2.5/500mg(리나글립틴, 메트포르민염산염)","글로틴듀오정2.5/500mg(리나글립틴, 메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202001275,"글로틴듀오정2.5/850mg(리나글립틴, 메트포르민염산염)","글로틴듀오정2.5/850mg(리나글립틴, 메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201206681,글로포민서방정(메트포르민염산염),글로포민서방정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
200307866,글루리아드정500/2.5밀리그람,글루리아드정500/2.5밀리그람,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200307867,글루리아드정500/5밀리그람,글루리아드정500/5밀리그람,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202400663,"글루립틴듀오엑스알서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)","글루립틴듀오엑스알서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202400662,"글루립틴듀오엑스알서방정5/1000밀리그램(리나글립틴,메트포르민염산염)","글루립틴듀오엑스알서방정5/1000밀리그램(리나글립틴,메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200400817,글루메트정(메트포르민염산염),글루메트정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
201106952,글루비엠정2/500밀리그램,글루비엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201400115,글루세라서방정500mg(메트포르민염산염),글루세라서방정500mg(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200001344,글루세라정500밀리그램(메트포르민염산염),글루세라정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-11,True
202202020,글루시타듀오서방정100/1000밀리그램,글루시타듀오서방정100/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202202019,글루시타듀오서방정50/1000밀리그램,글루시타듀오서방정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202202018,글루시타듀오서방정50/500밀리그램,글루시타듀오서방정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202204575,글루시타듀오정50/1000밀리그램,글루시타듀오정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202204577,글루시타듀오정50/500밀리그램,글루시타듀오정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202204576,글루시타듀오정50/850밀리그램,글루시타듀오정50/850밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201402909,글루엠서방정(메트포르민염산염),글루엠서방정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
198500241,글루코닐정(메트포르민염산염),글루코닐정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201604291,글루코다운정1000밀리그램(메트포르민염산염),글루코다운정1000밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201604290,글루코다운정250밀리그램(메트포르민염산염),글루코다운정250밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200400361,글루코다운정500밀리그램(메트포르민염산염),글루코다운정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200307793,글루코반스정500/2.5밀리그램,글루코반스정500/2.5밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200307794,글루코반스정500/5밀리그램,글루코반스정500/5밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200301345,글루코젠정500밀리그램(메트포르민염산염),글루코젠정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201002150,글루코파지엑스알1000밀리그램서방정(메트포르민염산염),글루코파지엑스알1000밀리그램서방정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200511029,글루코파지엑스알서방정(메트포르민염산염),글루코파지엑스알서방정(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200807809,글루코파지정1000밀리그램(메트포르민염산염),글루코파지정1000밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200401014,글루코파지정250밀리그램(메트포르민염산염),글루코파지정250밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200401015,글루코파지정500밀리그램(메트포르민염산염),글루코파지정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201701004,글루코프리서방정1000밀리그램(메트포르민염산염),글루코프리서방정1000밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200701403,글루코프리서방정500밀리그램(메트포르민염산염),글루코프리서방정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200802053,글루코프리서방정750밀리그램(메트포르민염산염),글루코프리서방정750밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201907031,글루테니어정500mg(메트포르민염산염),글루테니어정500mg(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201206761,글루파민서방정500밀리그램(메트포르민염산염),글루파민서방정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202000161,글루파엑스알서방정1000밀리그램(메트포르민염산염),글루파엑스알서방정1000밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202301018,글루파엑스알서방정500밀리그램(메트포르민염산염),글루파엑스알서방정500밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202104996,글루파엑스알서방정850밀리그램(메트포르민염산염),글루파엑스알서방정850밀리그램(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
